Order ID,Category,Sub Category,Sales,Discount,Profit,PaymentMode
OD5142,"Eggs, Meat & Fish",Mutton,1841,0.3,644.35,UPI
OD5143,Fruits & Veggies,Organic Vegetables,1908,0.1,744.12,UPI
OD5144,Beverages,Health Drinks,1610,0.34,531.3,UPI
OD5145,Fruits & Veggies,Organic Vegetables,1294,0.24,439.96,UPI
OD5146,Oil & Masala,Edible Oil & Ghee,2181,0.21,697.92,UPI
OD5147,Beverages,Soft Drinks,532,0.3,63.84,UPI
OD5148,Beverages,Health Drinks,651,0.16,240.87,UPI
OD5149,Beverages,Soft Drinks,920,0.29,64.4,UPI
OD5150,"Eggs, Meat & Fish",Fish,595,0.35,178.5,UPI
OD5151,"Eggs, Meat & Fish",Mutton,1195,0.33,478,UPI
OD5152,"Eggs, Meat & Fish",Eggs,2038,0.29,733.68,UPI
OD5153,Bakery,Breads & Buns,974,0.19,185.06,UPI
OD5154,Snacks,Chocolates,1272,0.26,508.8,UPI
OD5155,Snacks,Noodles,1278,0.15,575.1,UPI
OD5156,Beverages,Health Drinks,1727,0.2,189.97,UPI
OD5157,Food Grains,Rice,2108,0.13,653.48,UPI
OD5158,Oil & Masala,Spices,2345,0.11,422.1,UPI
OD5159,"Eggs, Meat & Fish",Eggs,964,0.14,318.12,UPI
OD5160,Food Grains,Atta & Flour,552,0.14,138,UPI
OD5161,Bakery,Breads & Buns,2266,0.32,362.56,UPI
OD5162,Fruits & Veggies,Organic Vegetables,1193,0.27,202.81,UPI
OD5163,"Eggs, Meat & Fish",Fish,2139,0.13,213.9,UPI
OD5164,"Eggs, Meat & Fish",Chicken,1555,0.3,93.3,UPI
OD5165,"Eggs, Meat & Fish",Chicken,1936,0.27,425.92,UPI
OD5166,"Eggs, Meat & Fish",Fish,2459,0.34,1008.19,UPI
OD5167,Fruits & Veggies,Fresh Fruits,2106,0.17,926.64,UPI
OD5168,Oil & Masala,Spices,883,0.18,220.75,UPI
OD5169,Oil & Masala,Masalas,1034,0.14,268.84,UPI
OD5170,Snacks,Noodles,1571,0.21,219.94,UPI
OD5171,"Eggs, Meat & Fish",Eggs,2117,0.13,910.31,UPI
OD5172,"Eggs, Meat & Fish",Eggs,1149,0.27,333.21,UPI
OD5173,"Eggs, Meat & Fish",Chicken,1908,0.29,782.28,UPI
OD5174,Bakery,Breads & Buns,1932,0.35,270.48,UPI
OD5175,Food Grains,Atta & Flour,1081,0.25,140.53,UPI
OD5176,Bakery,Biscuits,619,0.13,198.08,UPI
OD5177,Bakery,Cakes,765,0.13,114.75,UPI
OD5178,"Eggs, Meat & Fish",Fish,2463,0.33,221.67,UPI
OD5179,Oil & Masala,Spices,1350,0.14,108,UPI
OD5180,Bakery,Biscuits,2403,0.17,360.45,UPI
OD5181,Bakery,Cakes,2262,0.16,452.4,UPI
OD5182,Oil & Masala,Masalas,523,0.3,120.29,UPI
OD5183,Bakery,Cakes,1972,0.15,571.88,UPI
OD5184,Bakery,Breads & Buns,2078,0.26,831.2,UPI
OD5185,"Eggs, Meat & Fish",Fish,2336,0.16,630.72,UPI
OD5186,Oil & Masala,Edible Oil & Ghee,1450,0.18,232,UPI
OD5187,Bakery,Biscuits,991,0.1,416.22,UPI
OD5188,Snacks,Noodles,984,0.2,393.6,UPI
OD5189,Fruits & Veggies,Organic Fruits,2448,0.27,538.56,UPI
OD5190,Food Grains,Dals & Pulses,2150,0.13,322.5,UPI
OD5191,Oil & Masala,Edible Oil & Ghee,936,0.33,56.16,UPI
OD5192,Snacks,Chocolates,526,0.18,231.44,UPI
OD5193,Fruits & Veggies,Fresh Fruits,1523,0.35,487.36,UPI
OD5194,Bakery,Cakes,1097,0.15,186.49,UPI
OD5195,Snacks,Chocolates,661,0.15,271.01,UPI
OD5196,Bakery,Breads & Buns,2143,0.28,535.75,UPI
OD5197,"Eggs, Meat & Fish",Chicken,2081,0.28,187.29,UPI
OD5198,Fruits & Veggies,Organic Fruits,561,0.11,61.71,UPI
OD5199,"Eggs, Meat & Fish",Chicken,1804,0.21,288.64,UPI
OD5200,Fruits & Veggies,Organic Fruits,532,0.25,175.56,UPI
OD5201,Snacks,Chocolates,1130,0.33,67.8,UPI
OD5202,Fruits & Veggies,Organic Fruits,1615,0.29,646,UPI
OD5203,Snacks,Noodles,1076,0.3,258.24,UPI
OD5204,Oil & Masala,Masalas,2125,0.2,318.75,UPI
OD5205,Snacks,Chocolates,616,0.21,178.64,UPI
OD5206,Snacks,Cookies,637,0.13,31.85,UPI
OD5207,Snacks,Cookies,1969,0.22,295.35,UPI
OD5208,"Eggs, Meat & Fish",Fish,2330,0.16,768.9,UPI
OD5209,Beverages,Health Drinks,1690,0.14,608.4,UPI
OD5210,Snacks,Chocolates,1405,0.14,126.45,UPI
OD5211,Food Grains,Dals & Pulses,985,0.32,216.7,UPI
OD5212,Snacks,Cookies,2202,0.34,616.56,UPI
OD5213,Fruits & Veggies,Fresh Fruits,1808,0.34,578.56,UPI
OD5214,Fruits & Veggies,Organic Fruits,630,0.22,214.2,UPI
OD5215,Beverages,Soft Drinks,1350,0.28,567,UPI
OD5216,"Eggs, Meat & Fish",Eggs,2323,0.29,394.91,UPI
OD5217,"Eggs, Meat & Fish",Eggs,2162,0.31,756.7,UPI
OD5218,Bakery,Breads & Buns,2194,0.15,899.54,UPI
OD5219,Fruits & Veggies,Fresh Fruits,1454,0.34,101.78,UPI
OD5220,Bakery,Cakes,2384,0.16,309.92,UPI
OD5221,"Eggs, Meat & Fish",Eggs,1997,0.27,539.19,UPI
OD5222,Beverages,Health Drinks,1842,0.27,460.5,UPI
OD5223,Beverages,Soft Drinks,573,0.33,257.85,UPI
OD5224,Snacks,Noodles,1640,0.29,360.8,UPI
OD5225,Fruits & Veggies,Organic Fruits,1288,0.2,128.8,UPI
OD5226,Snacks,Cookies,1532,0.1,229.8,UPI
OD5227,Food Grains,Rice,2265,0.2,203.85,UPI
OD5228,Fruits & Veggies,Fresh Vegetables,871,0.19,270.01,UPI
OD5229,Oil & Masala,Spices,1168,0.23,256.96,UPI
OD5230,Food Grains,Dals & Pulses,1828,0.28,493.56,UPI
OD5231,Bakery,Biscuits,522,0.35,36.54,UPI
OD5232,Snacks,Chocolates,1425,0.17,242.25,UPI
OD5233,Snacks,Cookies,995,0.28,358.2,UPI
OD5234,Oil & Masala,Edible Oil & Ghee,2342,0.1,936.8,UPI
OD5235,Snacks,Chocolates,768,0.18,238.08,UPI
OD5236,Fruits & Veggies,Organic Fruits,1737,0.34,486.36,UPI
OD5237,Oil & Masala,Edible Oil & Ghee,1003,0.26,270.81,UPI
OD5238,Fruits & Veggies,Organic Vegetables,1710,0.19,393.3,UPI
OD5239,Oil & Masala,Spices,965,0.35,366.7,UPI
OD5240,Oil & Masala,Masalas,2227,0.1,935.34,UPI
OD5241,Snacks,Cookies,711,0.28,227.52,UPI
OD5242,Fruits & Veggies,Organic Fruits,856,0.11,171.2,UPI
OD5243,Food Grains,Rice,2006,0.19,581.74,UPI
OD5244,Bakery,Biscuits,1099,0.1,296.73,UPI
OD5245,Food Grains,Organic Staples,2444,0.22,146.64,UPI
OD5246,Beverages,Soft Drinks,762,0.14,91.44,UPI
OD5247,Beverages,Health Drinks,2307,0.21,922.8,UPI
OD5248,"Eggs, Meat & Fish",Chicken,1894,0.18,757.6,UPI
OD5249,Snacks,Noodles,1448,0.23,289.6,UPI
OD5250,Bakery,Cakes,949,0.3,275.21,UPI
OD5251,Snacks,Cookies,1346,0.28,296.12,UPI
OD5252,Beverages,Health Drinks,588,0.19,47.04,UPI
OD5253,Snacks,Cookies,1134,0.22,453.6,UPI
OD5254,Food Grains,Organic Staples,1642,0.31,525.44,UPI
OD5255,Food Grains,Atta & Flour,1170,0.33,409.5,UPI
OD5256,Fruits & Veggies,Fresh Fruits,1795,0.2,789.8,UPI
OD5257,"Eggs, Meat & Fish",Mutton,1401,0.33,224.16,UPI
OD5258,Bakery,Cakes,960,0.3,57.6,UPI
OD5259,Oil & Masala,Spices,1644,0.22,131.52,UPI
OD5260,Beverages,Health Drinks,797,0.19,191.28,UPI
OD5261,Oil & Masala,Masalas,1623,0.31,194.76,UPI
OD5262,Bakery,Biscuits,796,0.11,222.88,UPI
OD5263,"Eggs, Meat & Fish",Chicken,925,0.28,64.75,UPI
OD5264,"Eggs, Meat & Fish",Mutton,2083,0.22,104.15,UPI
OD5265,"Eggs, Meat & Fish",Chicken,695,0.14,83.4,UPI
OD5266,Beverages,Soft Drinks,1136,0.26,136.32,UPI
OD5267,Fruits & Veggies,Fresh Fruits,1878,0.1,319.26,UPI
OD5268,Fruits & Veggies,Organic Fruits,1305,0.17,247.95,UPI
OD5269,Snacks,Cookies,942,0.11,160.14,UPI
OD5270,Bakery,Breads & Buns,566,0.11,209.42,UPI
OD5271,Bakery,Cakes,2271,0.14,204.39,UPI
OD5272,Snacks,Chocolates,2344,0.3,468.8,UPI
OD5273,Fruits & Veggies,Organic Vegetables,1098,0.18,417.24,UPI
OD5274,Beverages,Health Drinks,1654,0.1,479.66,UPI
OD5275,Beverages,Health Drinks,551,0.28,198.36,UPI
OD5276,Snacks,Cookies,809,0.13,113.26,UPI
OD5277,Oil & Masala,Masalas,653,0.16,182.84,UPI
OD5278,Oil & Masala,Spices,1317,0.19,131.7,UPI
OD5279,Oil & Masala,Masalas,1356,0.28,352.56,UPI
OD5280,Beverages,Soft Drinks,1985,0.23,873.4,UPI
OD5281,Snacks,Cookies,1531,0.21,643.02,UPI
OD5282,Beverages,Health Drinks,1691,0.22,101.46,UPI
OD5283,Beverages,Soft Drinks,2274,0.1,204.66,UPI
OD5284,"Eggs, Meat & Fish",Eggs,1563,0.19,593.94,UPI
OD5285,Snacks,Cookies,1647,0.29,510.57,UPI
OD5286,"Eggs, Meat & Fish",Fish,2376,0.32,736.56,UPI
OD5287,Beverages,Health Drinks,2201,0.12,660.3,UPI
OD5288,Food Grains,Rice,806,0.13,249.86,UPI
OD5289,"Eggs, Meat & Fish",Fish,1204,0.3,120.4,UPI
OD5290,Beverages,Health Drinks,1539,0.17,338.58,UPI
OD5291,Oil & Masala,Edible Oil & Ghee,1483,0.23,266.94,UPI
OD5292,"Eggs, Meat & Fish",Eggs,639,0.31,217.26,UPI
OD5293,Snacks,Chocolates,770,0.13,192.5,UPI
OD5294,Beverages,Soft Drinks,2495,0.13,249.5,UPI
OD5295,Food Grains,Rice,1442,0.27,519.12,UPI
OD5296,Oil & Masala,Edible Oil & Ghee,1142,0.29,433.96,UPI
OD5297,Oil & Masala,Masalas,1122,0.35,426.36,UPI
OD5298,Bakery,Cakes,1054,0.17,474.3,UPI
OD5299,"Eggs, Meat & Fish",Fish,2251,0.34,607.77,UPI
OD5300,Oil & Masala,Spices,1508,0.22,422.24,UPI
OD5301,Snacks,Noodles,2230,0.3,602.1,UPI
OD5302,Bakery,Breads & Buns,763,0.13,91.56,UPI
OD5303,"Eggs, Meat & Fish",Eggs,2361,0.28,755.52,UPI
OD5304,Food Grains,Dals & Pulses,2232,0.14,803.52,UPI
OD5305,Bakery,Breads & Buns,643,0.26,212.19,UPI
OD5306,Snacks,Noodles,1775,0.3,461.5,UPI
OD5307,Food Grains,Atta & Flour,1713,0.22,411.12,UPI
OD5308,"Eggs, Meat & Fish",Eggs,2455,0.15,589.2,UPI
OD5309,Fruits & Veggies,Organic Fruits,1620,0.31,162,UPI
OD5310,Beverages,Health Drinks,2411,0.26,626.86,UPI
OD5311,Oil & Masala,Edible Oil & Ghee,743,0.1,59.44,UPI
OD5312,"Eggs, Meat & Fish",Mutton,1286,0.15,450.1,UPI
OD5313,Food Grains,Organic Staples,1011,0.21,384.18,UPI
OD5314,Food Grains,Rice,1122,0.35,415.14,UPI
OD5315,"Eggs, Meat & Fish",Mutton,2283,0.34,342.45,UPI
OD5316,Beverages,Health Drinks,667,0.19,213.44,UPI
OD5317,Bakery,Breads & Buns,632,0.22,246.48,UPI
OD5318,Oil & Masala,Masalas,1783,0.12,338.77,UPI
OD5319,Bakery,Breads & Buns,2045,0.33,470.35,UPI
OD5320,Fruits & Veggies,Organic Fruits,814,0.26,162.8,UPI
OD5321,Snacks,Noodles,933,0.22,111.96,UPI
OD5322,Fruits & Veggies,Fresh Fruits,2147,0.23,901.74,UPI
OD5323,"Eggs, Meat & Fish",Chicken,1332,0.26,492.84,UPI
OD5324,Oil & Masala,Edible Oil & Ghee,773,0.19,85.03,UPI
OD5325,Oil & Masala,Masalas,521,0.34,109.41,UPI
OD5326,Beverages,Health Drinks,734,0.17,117.44,UPI
OD5327,Fruits & Veggies,Organic Vegetables,1318,0.32,171.34,UPI
OD5328,Snacks,Noodles,1432,0.1,601.44,UPI
OD5329,Snacks,Chocolates,751,0.24,135.18,UPI
OD5330,Bakery,Cakes,1584,0.11,332.64,UPI
OD5331,Fruits & Veggies,Fresh Vegetables,564,0.19,73.32,UPI
OD5332,Bakery,Breads & Buns,522,0.29,67.86,UPI
OD5333,Bakery,Biscuits,501,0.1,80.16,UPI
OD5334,Snacks,Chocolates,548,0.31,126.04,UPI
OD5335,Snacks,Noodles,1775,0.27,798.75,UPI
OD5336,Bakery,Biscuits,1641,0.12,147.69,UPI
OD5337,Bakery,Breads & Buns,1731,0.34,727.02,UPI
OD5338,Bakery,Cakes,2114,0.28,845.6,UPI
OD5339,Snacks,Noodles,1176,0.31,188.16,UPI
OD5340,Oil & Masala,Edible Oil & Ghee,1023,0.27,388.74,UPI
OD5341,Food Grains,Dals & Pulses,2041,0.16,142.87,UPI
OD5342,Oil & Masala,Masalas,826,0.32,305.62,UPI
OD5343,Beverages,Health Drinks,885,0.25,371.7,UPI
OD5344,Food Grains,Dals & Pulses,633,0.11,158.25,UPI
OD5345,Fruits & Veggies,Fresh Fruits,2450,0.32,588,UPI
OD5346,Oil & Masala,Edible Oil & Ghee,919,0.31,147.04,UPI
OD5347,Bakery,Breads & Buns,1609,0.34,724.05,UPI
OD5348,Food Grains,Atta & Flour,558,0.35,122.76,UPI
OD5349,Oil & Masala,Edible Oil & Ghee,1767,0.26,212.04,UPI
OD5350,Beverages,Soft Drinks,999,0.25,319.68,UPI
OD5351,Bakery,Biscuits,1947,0.2,759.33,UPI
OD5352,Fruits & Veggies,Organic Vegetables,1397,0.33,125.73,UPI
OD5353,Bakery,Breads & Buns,1273,0.17,89.11,UPI
OD5354,Snacks,Cookies,2042,0.11,816.8,UPI
OD5355,Food Grains,Organic Staples,2476,0.26,643.76,UPI
OD5356,Beverages,Soft Drinks,2162,0.2,237.82,UPI
OD5357,Food Grains,Organic Staples,2316,0.34,926.4,UPI
OD5358,Fruits & Veggies,Fresh Vegetables,2050,0.21,717.5,UPI
OD5359,Bakery,Breads & Buns,1343,0.16,429.76,UPI
OD5360,Food Grains,Organic Staples,881,0.17,44.05,UPI
OD5361,"Eggs, Meat & Fish",Eggs,1642,0.29,558.28,UPI
OD5362,"Eggs, Meat & Fish",Mutton,998,0.29,369.26,UPI
OD5363,Oil & Masala,Edible Oil & Ghee,1398,0.3,195.72,UPI
OD5364,"Eggs, Meat & Fish",Mutton,1966,0.25,334.22,UPI
OD5365,Bakery,Cakes,1406,0.16,323.38,UPI
OD5366,Beverages,Health Drinks,2138,0.25,192.42,UPI
OD5367,Food Grains,Rice,592,0.32,124.32,UPI
OD5368,Beverages,Health Drinks,1370,0.11,109.6,UPI
OD5369,Food Grains,Atta & Flour,1932,0.23,309.12,UPI
OD5370,Beverages,Soft Drinks,1528,0.28,106.96,UPI
OD5371,Beverages,Health Drinks,849,0.19,212.25,UPI
OD5372,"Eggs, Meat & Fish",Eggs,976,0.33,175.68,UPI
OD5373,Oil & Masala,Spices,1776,0.14,799.2,UPI
OD5374,Oil & Masala,Masalas,1465,0.14,424.85,UPI
OD5375,Fruits & Veggies,Fresh Fruits,790,0.26,260.7,UPI
OD5376,"Eggs, Meat & Fish",Chicken,820,0.22,213.2,UPI
OD5377,Food Grains,Atta & Flour,775,0.2,124,UPI
OD5378,Snacks,Cookies,2151,0.31,795.87,UPI
OD5379,Snacks,Chocolates,1446,0.35,506.1,UPI
OD5380,Food Grains,Dals & Pulses,1245,0.3,410.85,UPI
OD5381,"Eggs, Meat & Fish",Mutton,1045,0.29,459.8,UPI
OD5382,Snacks,Chocolates,1850,0.21,573.5,UPI
OD5383,Beverages,Health Drinks,745,0.25,126.65,UPI
OD5384,Beverages,Health Drinks,861,0.22,370.23,UPI
OD5385,Oil & Masala,Masalas,1629,0.32,700.47,UPI
OD5386,Snacks,Cookies,1124,0.35,292.24,UPI
OD5387,Bakery,Cakes,1083,0.23,465.69,UPI
OD5388,Fruits & Veggies,Organic Fruits,1010,0.35,141.4,UPI
OD5389,Beverages,Soft Drinks,1556,0.27,700.2,UPI
OD5390,Fruits & Veggies,Fresh Vegetables,689,0.27,248.04,UPI
OD5391,Fruits & Veggies,Fresh Vegetables,1845,0.11,811.8,UPI
OD5392,"Eggs, Meat & Fish",Chicken,1188,0.35,95.04,UPI
OD5393,Oil & Masala,Spices,1682,0.21,655.98,UPI
OD5394,Oil & Masala,Spices,1652,0.3,297.36,UPI
OD5395,Fruits & Veggies,Fresh Fruits,2062,0.25,350.54,UPI
OD5396,Snacks,Chocolates,1133,0.1,124.63,UPI
OD5397,Snacks,Noodles,1719,0.27,601.65,UPI
OD5398,"Eggs, Meat & Fish",Eggs,1944,0.19,855.36,UPI
OD5399,Fruits & Veggies,Fresh Fruits,538,0.35,32.28,UPI
OD5400,Beverages,Soft Drinks,1103,0.13,297.81,UPI
OD5401,Snacks,Cookies,2374,0.13,783.42,UPI
OD5402,Oil & Masala,Spices,1798,0.19,179.8,UPI
OD5403,Oil & Masala,Spices,785,0.11,164.85,UPI
OD5404,Beverages,Health Drinks,1411,0.26,606.73,UPI
OD5405,Bakery,Biscuits,1253,0.32,87.71,UPI
OD5406,Bakery,Cakes,1885,0.26,320.45,UPI
OD5407,"Eggs, Meat & Fish",Mutton,983,0.31,275.24,UPI
OD5408,Beverages,Health Drinks,1298,0.18,129.8,UPI
OD5409,Bakery,Biscuits,1448,0.22,217.2,UPI
OD5410,Bakery,Breads & Buns,1774,0.17,319.32,UPI
OD5411,Oil & Masala,Masalas,1013,0.25,425.46,UPI
OD5412,"Eggs, Meat & Fish",Mutton,1196,0.16,502.32,UPI
OD5413,Bakery,Biscuits,1854,0.24,352.26,UPI
OD5414,"Eggs, Meat & Fish",Chicken,2412,0.17,1061.28,UPI
OD5415,Bakery,Biscuits,1941,0.12,737.58,UPI
OD5416,Bakery,Breads & Buns,2114,0.23,274.82,UPI
OD5417,Food Grains,Rice,1719,0.25,154.71,UPI
OD5418,Snacks,Chocolates,1631,0.29,472.99,UPI
OD5419,"Eggs, Meat & Fish",Eggs,2075,0.26,415,UPI
OD5420,Fruits & Veggies,Organic Vegetables,1597,0.31,702.68,UPI
OD5421,Beverages,Health Drinks,829,0.24,124.35,UPI
OD5422,Bakery,Cakes,1546,0.13,680.24,UPI
OD5423,Beverages,Soft Drinks,1490,0.18,387.4,UPI
OD5424,Snacks,Noodles,1875,0.16,375,UPI
OD5425,"Eggs, Meat & Fish",Chicken,2454,0.18,1006.14,UPI
OD5426,Snacks,Cookies,2295,0.22,665.55,UPI
OD5427,"Eggs, Meat & Fish",Fish,1139,0.11,102.51,UPI
OD5428,"Eggs, Meat & Fish",Eggs,1281,0.29,384.3,UPI
OD5429,"Eggs, Meat & Fish",Mutton,955,0.24,343.8,UPI
OD5430,Beverages,Health Drinks,1707,0.3,682.8,UPI
OD5431,Fruits & Veggies,Organic Vegetables,2014,0.35,422.94,UPI
OD5432,Bakery,Biscuits,677,0.25,54.16,UPI
OD5433,Fruits & Veggies,Fresh Fruits,671,0.2,87.23,UPI
OD5434,Bakery,Cakes,2153,0.11,882.73,UPI
OD5435,Fruits & Veggies,Fresh Fruits,2064,0.16,288.96,UPI
OD5436,Snacks,Noodles,625,0.25,168.75,UPI
OD5437,Beverages,Soft Drinks,765,0.24,160.65,UPI
OD5438,"Eggs, Meat & Fish",Mutton,1490,0.27,238.4,UPI
OD5439,Beverages,Soft Drinks,1393,0.3,431.83,UPI
OD5440,"Eggs, Meat & Fish",Eggs,2318,0.29,324.52,UPI
OD5441,Fruits & Veggies,Fresh Fruits,1826,0.27,693.88,UPI
OD5442,Food Grains,Atta & Flour,1328,0.14,252.32,UPI
OD5443,Snacks,Cookies,2142,0.15,599.76,UPI
OD5444,Food Grains,Rice,1639,0.24,442.53,UPI
OD5445,Food Grains,Atta & Flour,1867,0.26,578.77,UPI
OD5446,Bakery,Breads & Buns,594,0.12,255.42,UPI
OD5447,Beverages,Soft Drinks,711,0.14,63.99,UPI
OD5448,Beverages,Health Drinks,1279,0.1,473.23,UPI
OD5449,Food Grains,Atta & Flour,2384,0.16,381.44,UPI
OD5450,Fruits & Veggies,Organic Fruits,1609,0.2,353.98,UPI
OD5451,Beverages,Health Drinks,2237,0.34,492.14,UPI
OD5452,Snacks,Cookies,743,0.35,245.19,UPI
OD5453,Snacks,Noodles,1096,0.15,438.4,UPI
OD5454,Snacks,Noodles,1827,0.29,383.67,UPI
OD5455,Food Grains,Organic Staples,2005,0.14,761.9,UPI
OD5456,"Eggs, Meat & Fish",Mutton,1309,0.14,562.87,UPI
OD5457,Snacks,Cookies,1289,0.19,206.24,UPI
OD5458,Beverages,Health Drinks,1291,0.35,516.4,UPI
OD5459,Beverages,Soft Drinks,2137,0.17,384.66,UPI
OD5460,Beverages,Health Drinks,754,0.2,67.86,UPI
OD5461,"Eggs, Meat & Fish",Fish,517,0.19,25.85,UPI
OD5462,"Eggs, Meat & Fish",Fish,2129,0.28,638.7,UPI
OD5463,Oil & Masala,Edible Oil & Ghee,1642,0.25,213.46,UPI
OD5464,Snacks,Noodles,2235,0.3,402.3,UPI
OD5465,Beverages,Health Drinks,1722,0.31,154.98,UPI
OD5466,Food Grains,Atta & Flour,1918,0.35,326.06,UPI
OD5467,Snacks,Noodles,619,0.22,259.98,UPI
OD5468,Food Grains,Dals & Pulses,1769,0.24,778.36,UPI
OD5469,Snacks,Noodles,2453,0.28,883.08,UPI
OD5470,"Eggs, Meat & Fish",Eggs,986,0.33,285.94,UPI
OD5471,Snacks,Chocolates,1553,0.26,543.55,UPI
OD5472,Beverages,Health Drinks,1849,0.16,462.25,UPI
OD5473,Bakery,Biscuits,2386,0.22,429.48,UPI
OD5474,Food Grains,Dals & Pulses,1764,0.33,546.84,UPI
OD5475,Food Grains,Organic Staples,1913,0.12,153.04,UPI
OD5476,Food Grains,Atta & Flour,2306,0.25,392.02,UPI
OD5477,"Eggs, Meat & Fish",Eggs,1939,0.21,814.38,UPI
OD5478,Bakery,Cakes,2137,0.19,854.8,UPI
OD5479,Bakery,Biscuits,521,0.15,218.82,UPI
OD5480,Food Grains,Organic Staples,2044,0.19,735.84,UPI
OD5481,Oil & Masala,Masalas,1104,0.31,309.12,UPI
OD5482,Snacks,Chocolates,612,0.16,153,UPI
OD5483,Food Grains,Rice,1549,0.25,480.19,UPI
OD5484,Snacks,Cookies,1257,0.11,75.42,UPI
OD5485,Oil & Masala,Masalas,1976,0.29,197.6,UPI
OD5486,"Eggs, Meat & Fish",Chicken,1379,0.24,193.06,UPI
OD5487,"Eggs, Meat & Fish",Mutton,2208,0.1,794.88,UPI
OD5488,Food Grains,Atta & Flour,1130,0.35,406.8,UPI
OD5489,Food Grains,Organic Staples,2332,0.33,559.68,UPI
OD5490,"Eggs, Meat & Fish",Fish,795,0.29,302.1,UPI
OD5491,Fruits & Veggies,Fresh Fruits,2337,0.21,140.22,UPI
OD5492,Fruits & Veggies,Organic Fruits,2125,0.32,595,UPI
OD5493,Oil & Masala,Spices,1045,0.35,83.6,UPI
OD5494,Fruits & Veggies,Organic Vegetables,2480,0.23,694.4,UPI
OD5495,Oil & Masala,Spices,1952,0.16,624.64,UPI
OD5496,Fruits & Veggies,Organic Fruits,1431,0.28,472.23,UPI
OD5497,Fruits & Veggies,Organic Vegetables,1438,0.35,186.94,UPI
OD5498,Bakery,Cakes,1791,0.14,680.58,UPI
OD5499,Fruits & Veggies,Organic Vegetables,1491,0.26,357.84,UPI
OD5500,Bakery,Biscuits,1624,0.26,617.12,UPI
OD5501,"Eggs, Meat & Fish",Mutton,1705,0.22,119.35,UPI
OD5502,Food Grains,Organic Staples,1082,0.32,194.76,UPI
OD5503,Fruits & Veggies,Fresh Fruits,919,0.13,330.84,UPI
OD5504,Beverages,Health Drinks,582,0.18,197.88,UPI
OD5505,Oil & Masala,Masalas,2064,0.15,123.84,UPI
OD5506,Bakery,Cakes,1883,0.26,508.41,UPI
OD5507,Fruits & Veggies,Fresh Fruits,959,0.15,76.72,UPI
OD5508,Oil & Masala,Spices,1085,0.32,97.65,UPI
OD5509,Fruits & Veggies,Organic Fruits,839,0.31,318.82,UPI
OD5510,"Eggs, Meat & Fish",Eggs,1135,0.29,295.1,UPI
OD5511,"Eggs, Meat & Fish",Chicken,2078,0.32,706.52,UPI
OD5512,Bakery,Cakes,2239,0.13,470.19,UPI
OD5513,Beverages,Health Drinks,1088,0.31,402.56,UPI
OD5514,Fruits & Veggies,Fresh Vegetables,2264,0.34,543.36,UPI
OD5515,"Eggs, Meat & Fish",Fish,1629,0.12,537.57,UPI
OD5516,Beverages,Soft Drinks,648,0.31,77.76,UPI
OD5517,Beverages,Health Drinks,990,0.2,445.5,UPI
OD5518,Beverages,Soft Drinks,1354,0.2,541.6,UPI
OD5519,Snacks,Chocolates,1169,0.15,409.15,UPI
OD5520,Food Grains,Atta & Flour,1252,0.14,112.68,UPI
OD5521,Snacks,Chocolates,883,0.24,114.79,UPI
OD5522,Bakery,Biscuits,1545,0.35,247.2,UPI
OD5523,Bakery,Breads & Buns,1938,0.27,368.22,UPI
OD5524,Oil & Masala,Spices,1455,0.32,276.45,UPI
OD5525,Snacks,Noodles,2259,0.23,225.9,UPI
OD5526,Snacks,Noodles,1485,0.25,668.25,UPI
OD5527,Bakery,Cakes,1841,0.27,589.12,UPI
OD5528,Food Grains,Rice,1091,0.27,403.67,UPI
OD5529,Snacks,Noodles,886,0.1,380.98,UPI
OD5530,Bakery,Cakes,771,0.11,177.33,UPI
OD5531,"Eggs, Meat & Fish",Fish,1414,0.1,254.52,UPI
OD5532,Food Grains,Rice,1825,0.29,237.25,UPI
OD5533,Fruits & Veggies,Organic Fruits,2412,0.13,964.8,UPI
OD5534,Oil & Masala,Edible Oil & Ghee,2367,0.27,284.04,UPI
OD5535,Bakery,Cakes,1576,0.3,677.68,UPI
OD5536,Bakery,Breads & Buns,1463,0.17,526.68,UPI
OD5537,Fruits & Veggies,Fresh Fruits,1460,0.27,481.8,UPI
OD5538,Food Grains,Dals & Pulses,1126,0.26,157.64,UPI
OD5539,"Eggs, Meat & Fish",Fish,2159,0.21,194.31,UPI
OD5540,"Eggs, Meat & Fish",Eggs,2306,0.18,784.04,UPI
OD5541,"Eggs, Meat & Fish",Eggs,1001,0.18,400.4,UPI
OD5542,Snacks,Chocolates,2378,0.11,428.04,UPI
OD5543,Oil & Masala,Masalas,1927,0.3,616.64,UPI
OD5544,Oil & Masala,Spices,1927,0.11,501.02,UPI
OD5545,Snacks,Cookies,2196,0.12,241.56,UPI
OD5546,Fruits & Veggies,Fresh Vegetables,1879,0.22,563.7,UPI
OD5547,Snacks,Cookies,767,0.15,168.74,UPI
OD5548,Oil & Masala,Spices,2357,0.23,872.09,UPI
OD5549,Oil & Masala,Spices,1238,0.12,247.6,UPI
OD5550,Beverages,Health Drinks,1307,0.29,287.54,UPI
OD5551,Oil & Masala,Masalas,1863,0.29,577.53,UPI
OD5552,Fruits & Veggies,Organic Fruits,800,0.2,88,UPI
OD5553,"Eggs, Meat & Fish",Mutton,1094,0.29,382.9,UPI
